107,202501,중앙,2,24.7925,연희동,682,500,42
108,202501,청라29블럭호반베르디움,14,84.9934,청라동,173-1,"28,350",0
109,202501,인향,3,43.83,가좌동,199-2,500,45
110,202501,검단신안인스빌어반퍼스트,20,84.7322,당하동,1314,"22,000",0
111,202501,극동늘푸른,6,59.795,심곡동,259-2,"2,000",80
112,202501,청라국제금융단지한양수자인레이크블루,27,59.7588,청라동,85-1,"34,000",0
113,202501,동남,4,54.27,석남동,208-1,"1,000",70
114,202501,검단신안인스빌어반퍼스트,17,94.955,당하동,1314,"4,000",105
115,202501,검단우방아이유쉘,2,59.8184,금곡동,736-1,"26,000",0
116,202501,동진2,6,53.06,석남동,472-3,500,45
117,202501,루원e-편한세상하늘채아파트,20,170.348,신현동,302-1,"3,000",170
118,202501,신안실크벨리,18,84.9922,당하동,1027-15,"2,000",95
119,202501,원당LG자이(원당지구69BL1L),6,84.9511,원당동,823-1,"11,000",40
120,202501,청라SKVIEW,12,115.0253,청라동,103-16,"33,000",0
121,202501,검단신도시대성베르힐라프리미어,14,84.9376,당하동,1316-2,"3,000",105
122,202501,인천검단엘에이치20단지,5,14.78,원당동,1094,"1,684",6
123,202501,이지미래지향,1,84.6592,마전동,928-17,"22,000",0
124,202501,인천검단엘에이치13단지,10,29.37,당하동,1272-4,"3,454",7
125,202501,청라골드클래스,18,116.4914,청라동,103-2,"5,000",165
126,202501,우미린더시그니처,3,74.0973,원당동,1022-1,"33,500",0
127,202501,"탑스빌(영남,신대진,성웅)아파트",17,84.94,당하동,895-1,"3,000",110
128,202501,인천검단엘에이치20단지,4,29.67,원당동,1094,"3,026",13
129,202501,검단힐스테이트,2,84.2846,마전동,997-3,"15,500",50
130,202501,검단 금호어울림 센트럴,20,74.94,원당동,1024,"29,400",0
131,202501,검단신도시디에트르더힐,20,84.9861,원당동,987-1,"40,000",0
132,202501,원흥,5,59.79,왕길동,273-5,"8,500",0
133,202501,검단신도시디에트르더힐,20,84.9861,원당동,987-1,"40,000",0
134,202501,우정에쉐르,8,84.6664,경서동,719-3,"22,000",0
135,202501,당하풍림아이원1차,14,59.9841,당하동,1099-3,"22,000",0
136,202501,인천검단엘에이치13단지,18,37.78,당하동,1272-4,"2,769",22
137,202501,인천검단엘에이치20단지,8,14.78,원당동,1094,"1,496",7
138,202501,청라하우스토리커낼뷰,1,124.209,청라동,155-2,"30,000",0
139,202501,인천검단엘에이치20단지,6,44.61,원당동,1094,"5,480",24
140,202501,마전금호어울림,5,79.7463,마전동,1148-1,"1,500",85
141,202501,인천검단엘에이치20단지,11,14.78,원당동,1094,"1,584",7
142,202501,청라한화꿈에그린,10,100.7927,청라동,139-1,"30,000",0
143,202501,루원e-편한세상하늘채아파트,15,114.948,신현동,302-1,"30,000",0
144,202501,동우2,6,40.86,가정동,5-93,300,30
145,202501,검단 양우내안애 퍼스트힐,9,59.6939,마전동,1131-1,"22,000",0
146,202501,인천검단엘에이치20단지,11,36.68,원당동,1094,"5,796",7
147,202501,인천검단엘에이치20단지,1,14.68,원당동,1094,"1,584",7
148,202501,루원시티 대성베르힐,8,84.9778,신현동,304-1,"25,200",0
149,202501,루원더퍼스트,19,84.94,가정동,597-1,"24,700",0
150,202501,청라제일풍경채2차에듀앤파크,12,84.993,청라동,149-2,"34,500",0
151,202501,검단신도시모아엘가그랑데,27,59.6074,원당동,1063,"23,100",0
152,202501,인천검단엘에이치20단지,5,14.68,원당동,1094,"1,684",6
153,202501,인천검단엘에이치13단지,8,37.78,당하동,1272-4,"5,269",10
154,202501,두현예뜰채아파트,7,59.978,가좌동,618,"18,000",0
155,202501,인천검단엘에이치20단지,8,44.61,원당동,1094,"5,480",24
156,202501,인천검단엘에이치20단지,12,29.67,원당동,1094,"3,204",14
157,202501,가정엘에이치3단지(국민임대),3,46.88,가정동,604-1,"3,358",26
158,202501,청라모아미래도,14,71.3679,청라동,82-1,"35,000",0
159,202501,청라 엑슬루타워,48,110.22,청라동,164-1,"36,000",0
160,202501,"인천가좌두산위브트레지움1,2단지",8,59.78,가좌동,611,"3,000",95
161,202501,검단신안인스빌어반퍼스트,17,94.955,당하동,1314,"25,000",0
162,202501,중앙,5,24.7925,연희동,682,500,40
163,202501,호반써밋1차,1,84.8917,원당동,1022,"34,500",0
164,202501,인천검단엘에이치20단지,21,36.68,원당동,1094,"3,996",18
165,202501,검단신도시디에트르더펠리체,19,84.7748,당하동,1318-6,"34,000",0
166,202501,파라곤센트럴파크,14,84.9595,당하동,1276-2,"31,000",0
167,202501,청라반도유보라2.0,7,101.9765,청라동,102-16,"36,000",0
168,202501,인천검단엘에이치20단지,10,29.67,원당동,1094,"3,204",14
169,202501,청라엘에이치,12,59.95,청라동,184-1,"4,837",41
170,202501,효성,9,70.82,신현동,151-3,"3,000",65
171,202501,우미린더헤리티지,23,59.8229,원당동,1065-2,"23,100",0
172,202501,청라모아미래도,24,71.0928,청라동,82-1,"15,000",51
173,202501,인천검단엘에이치20단지,8,14.78,원당동,1094,"1,584",7
174,202501,힐데스하임,14,59.9007,청라동,185-1,"34,000",0
175,202501,청라롯데캐슬,14,127.12,청라동,159-1,"45,000",0
176,202501,청라엘에이치,12,59.95,청라동,184-1,"4,837",41
177,202501,인천검단엘에이치20단지,5,14.78,원당동,1094,"1,584",7
178,202501,풍림아이원2차,11,75.12,검암동,501-1,"24,150",0
179,202501,북청라하우스토리,12,59.9893,경서동,1032,"28,000",0
180,202501,인천검단엘에이치20단지,10,14.78,원당동,1094,"1,584",7
181,202501,인천검단엘에이치13단지,21,46.66,당하동,1272-4,"3,999",29
182,202501,인천검단엘에이치20단지,4,14.68,원당동,1094,"1,584",7
183,202501,인천검단엘에이치20단지,6,14.78,원당동,1094,"1,584",7
184,202501,인천검단엘에이치20단지,7,14.68,원당동,1094,"1,684",6
185,202501,신명스카이뷰2,1,84.966,검암동,535-1,"25,000",0
186,202501,인천검단엘에이치20단지,11,14.78,원당동,1094,"1,584",7
187,202501,인천검단엘에이치20단지,4,21.57,원당동,1094,"2,176",10
188,202501,인천검단엘에이치36단지,7,46.03,당하동,1327-1,"3,893",30
189,202501,"인천가좌두산위브트레지움1,2단지",1,84.82,가좌동,611,"26,250",0
190,202501,인천검단엘에이치20단지,5,14.78,원당동,1094,"1,584",7
191,202501,인천검단26단지,3,37.02,원당동,1026,"2,664",21
192,202501,검단신안인스빌어반퍼스트,25,84.7322,당하동,1314,"24,150",0
193,202501,인천검단엘에이치20단지,12,14.78,원당동,1094,"1,584",7
194,202501,청라린스트라우스,2,101.3622,청라동,160-1,"33,000",0
195,202501,검단신도시디에트르더펠리체,17,108.9359,당하동,1318-6,"5,000",160
196,202501,광명,5,84.51,공촌동,318-1,"17,000",0
197,202501,한샘,5,59.67,가좌동,261-2,"8,000",0
198,202501,힐데스하임,2,59.9007,청라동,185-1,"22,000",0
199,202501,루원제일풍경채,22,74.7683,가정동,603-1,"10,000",80
200,202501,인천검단엘에이치20단지,22,14.68,원당동,1094,"1,584",7
201,202501,가정엘에이치3단지(국민임대),15,36.96,가정동,604-1,"2,114",16
202,202501,마젤란21,13,84.5879,검암동,595-5,"4,500",130
203,202501,인천검단엘에이치13단지,4,37.13,당하동,1272-4,"5,222",9
204,202501,검단신도시디에트르더펠리체,15,84.7748,당하동,1318-6,"30,000",0
205,202501,검단신도시대성베르힐라프리미어,2,84.9376,당하동,1316-2,"23,100",0
206,202501,검단신도시모아미래도엘리트파크,1,84.6561,당하동,1318-8,"30,000",0
207,202501,힐데스하임,23,59.9435,청라동,185-1,"24,100",0
208,202501,루원시티프라디움,4,84.997,가정동,610-1,"35,000",0
209,202501,인천검단엘에이치20단지,22,29.67,원당동,1094,"3,204",14
210,202501,서해그랑블,13,69.6616,검암동,595-3,"3,000",115
211,202501,청라엘에이치,11,84.86,청라동,184-1,"21,000",0
