aptNm,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
검단신안인스빌어반퍼스트,2022,24.12~27.05,갱신,11,10,2024,"29,500",94.955,19,1314,0,"28,100",,28260,당하동,사용
청라29블럭호반베르디움,2012,24.10~26.10,갱신,11,10,2024,"37,000",84.9482,11,173-1,0,"30,000",,28260,청라동, 
엘에이치웨스턴블루힐,2015,25.01~27.01,신규,15,10,2024,"30,000",84.99,11,597-2,0,,,28260,가정동, 
청라롯데캐슬,2013,25.02~27.02,신규,16,10,2024,"47,000",127.12,8,159-1,0,,,28260,청라동, 
효정,1988,24.11~26.11,신규,16,10,2024,"6,500",42.43,4,30-89,0,,,28260,가좌동, 
검단자이2단지,2010,24.10~26.10,신규,7,10,2024,"2,000",84.743,8,696-1,110,,,28260,왕길동, 
청라웰카운티1차,2010,24.10~26.12,갱신,10,10,2024,"10,000",84.9792,6,130-2,100,"35,000",,28260,청라동, 
태화,1986,24.12~26.12,신규,10,10,2024,"10,000",55.08,1,122,0,,,28260,가좌동, 
청라반도유보라2.0,2012,24.11~25.11,갱신,14,10,2024,"5,000",121.7338,26,102-16,170,"37,500",,28260,청라동, 
뉴서울(284-401),1990,24.12~26.12,신규,16,10,2024,"14,000",57.2,14,284-401,0,,,28260,가정동, 
검단자이1단지,2010,24.11~26.11,신규,9,10,2024,"28,000",84.743,8,692-1,0,,,28260,왕길동, 
월드,1998,24.05~26.05,갱신,7,10,2024,"2,000",84.93,17,308,73,"2,000",65,28260,불로동,사용
서해그랑블,2010,24.12~26.12,신규,16,10,2024,"30,000",59.9974,2,165-10,0,,,28260,청라동, 
진주1,1981,24.11~26.11,신규,15,10,2024,"13,000",58.36,8,30-2,0,,,28260,가좌동, 
검단신도시대성베르힐라프리미어,2022,24.12~26.12,갱신,16,10,2024,"3,000",110.3995,5,1316-2,137,"3,000",130,28260,당하동,사용
당하3차풍림아이원,2004,24.10~26.10,갱신,15,10,2024,"24,000",84.9851,8,1055-1,0,"23,000",,28260,마전동,사용
경원하이뷰,2014,24.11~26.11,신규,11,10,2024,"10,000",47.298,5,1077-6,0,,,28260,당하동, 
우미린더헤리티지,2022,24.11~26.11,갱신,3,10,2024,"24,150",59.8221,5,1065-2,0,"23,000",,28260,원당동,사용
청라센트럴에일린의뜰,2018,24.12~26.12,신규,15,10,2024,"41,000",84.9834,12,156-1,0,,,28260,청라동, 
당하KCC스위첸,2005,24.10~26.10,갱신,5,10,2024,"10,000",105.549,19,1113-1,107,"10,000",100,28260,당하동,사용
루원시티루에블리,2018,22.11~24.10,갱신,14,10,2024,"6,337",59.96,7,304-2,42,"5,037",48,28260,신현동, 
루원시티루에블리,2018,24.08~26.07,갱신,14,10,2024,"8,674",59.96,22,304-2,34,"5,274",51,28260,신현동, 
루원시티루에블리,2018,24.08~26.07,갱신,10,10,2024,"7,174",59.96,12,304-2,41,"5,274",51,28260,신현동, 
청라한화꿈에그린,2012,25.01~27.01,신규,12,10,2024,"41,000",112.9319,1,139-1,0,,,28260,청라동, 
퀸스타운(동성),1999,25.02~27.02,신규,7,10,2024,"20,000",84.99,7,316-1,0,,,28260,불로동, 
루원시티루에블리,2018,24.10~26.09,갱신,10,10,2024,"3,875",49.99,24,304-2,43,"3,875",43,28260,신현동, 
퀸스타운(신명),1998,24.12~26.12,신규,1,10,2024,"2,000",84.99,2,312-2,80,,,28260,불로동, 
루원시티루에블리,2018,24.08~26.07,갱신,14,10,2024,"8,174",59.96,4,304-2,36,"5,274",51,28260,신현동, 
루원시티루에블리,2018,24.08~26.07,갱신,11,10,2024,"3,875",49.99,5,304-2,43,"3,875",43,28260,신현동, 
검단신도시모아미래도엘리트파크,2022,24.12~26.12,신규,13,10,2024,"31,000",84.6561,6,1318-8,0,,,28260,당하동, 
유승,2000,24.11~26.11,신규,14,10,2024,"17,000",59.75,11,295-1,0,,,28260,왕길동, 
우미린더헤리티지,2022,24.11~26.11,갱신,14,10,2024,"21,000",59.8229,22,1065-2,0,"20,000",,28260,원당동,사용
원당LG자이(원당지구69BL1L),2004,25.01~27.01,신규,13,10,2024,"5,000",84.9511,14,823-1,95,,,28260,원당동, 
퀸스타운(길훈),1999,24.11~26.11,갱신,5,10,2024,"18,000",84.99,3,372,0,"15,750",,28260,불로동, 
청라국제업무단지센텀대광로제비앙,2018,24.12~26.12,갱신,3,10,2024,"3,000",82.9117,9,83-1,140,"3,000",135,28260,청라동,사용
청라한양수자인,2011,24.12~26.12,갱신,15,10,2024,"31,500",120.207,23,102-2,0,"30,000",,28260,청라동,사용
청라디이스트,2012,24.12~25.12,신규,12,10,2024,"5,000",114.453,11,102-10,118,,,28260,청라동, 
중앙,1997,24.10~26.10,갱신,14,10,2024,"18,900",59.9925,2,682,0,"20,000",,28260,연희동, 
청라국제업무단지센텀대광로제비앙,2018,24.11~26.11,신규,15,10,2024,"40,000",82.8228,11,83-1,0,,,28260,청라동, 
힐데스하임,2011,25.02~27.02,갱신,15,10,2024,"21,000",59.8871,15,185-1,0,"20,000",,28260,청라동,사용
동진,1989,24.10~26.10,갱신,14,10,2024,"3,000",42.4,3,121-14,17,500,35,28260,가좌동, 
대동,1995,24.10~26.10,갱신,11,10,2024,"18,000",59.91,8,285,0,"23,500",,28260,심곡동,사용
청라웰카운티1차,2010,24.12~26.12,신규,15,10,2024,"36,000",84.9792,6,130-2,0,,,28260,청라동, 
검단신안인스빌어반퍼스트,2022,25.01~27.01,갱신,14,10,2024,"3,000",94.955,19,1314,100,"3,000",100,28260,당하동,사용
검단신도시대방디에트르리버파크,2022,24.10~26.10,갱신,14,10,2024,"35,000",84.99,14,1084-1,0,"35,000",,28260,원당동, 
덕산,1990,24.12~26.12,신규,12,10,2024,"12,000",59.97,2,471-2,0,,,28260,석남동, 
검단신안인스빌어반퍼스트,2022,24.11~26.11,갱신,1,10,2024,"21,000",94.955,6,1314,0,"20,000",,28260,당하동,사용
원흥,1993,24.10~26.10,신규,6,10,2024,"1,000",59.79,6,273-5,50,,,28260,왕길동, 
검단 금호어울림 센트럴,2021,24.11~26.11,신규,12,10,2024,"39,000",84.52,4,1024,0,,,28260,원당동, 
힐데스하임,2011,24.12~26.12,신규,5,10,2024,"36,000",59.8871,23,185-1,0,,,28260,청라동, 
동남,1999,24.10~26.10,신규,15,10,2024,"19,500",117.2164,8,922-2,0,,,28260,마전동, 
동부,1999,24.12~26.12,신규,13,10,2024,"19,000",84.995,17,179,0,,,28260,불로동, 
청라호수공원한신더휴,2020,24.09~25.01,갱신,12,10,2024,"30,000",84.9878,16,103-15,50,"30,000",50,28260,청라동, 
검단신안인스빌어반퍼스트,2022,24.10~26.10,신규,12,10,2024,"30,000",84.7322,2,1314,0,,,28260,당하동, 
청라국제금융단지한양수자인레이크블루,2019,24.11~26.11,갱신,14,10,2024,"39,375",84.3971,24,85-1,0,"37,500",,28260,청라동, 
왕길역로열파크씨티푸르지오,2024,24.12~26.12,신규,9,10,2024,"20,000",59.9515,27,133-3,70,,,28260,왕길동, 
신안실크벨리,2004,24.12~26.12,신규,12,10,2024,"15,000",59.9639,1,1027-15,40,,,28260,당하동, 
검암4차신명스카이뷰,2004,24.10~26.10,신규,11,10,2024,"6,000",84.5888,1,535-2,60,,,28260,검암동, 
신명2,1990,24.11~26.11,신규,14,10,2024,"1,000",41.25,5,139-2,33,,,28260,가좌동, 
하나2,1992,24.12~26.12,신규,12,10,2024,"20,000",84.99,13,341-14,0,,,28260,가정동, 
NPART,2011,24.12~26.12,신규,14,10,2024,"38,000",118.1682,2,155-12,0,,,28260,청라동, 
파라곤센트럴파크,2022,25.02~27.02,신규,13,10,2024,"20,000",84.9595,1,1276-2,80,,,28260,당하동, 
월드,1998,24.11~26.11,신규,12,10,2024,"16,000",84.93,1,308,0,,,28260,불로동, 
검단신도시예미지트리플에듀,2022,24.12~26.12,갱신,14,10,2024,"31,500",98.486,14,1014,0,"30,000",,28260,원당동,사용
검단신도시디에트르더힐,2022,24.11~26.11,갱신,12,10,2024,"28,800",84.6755,6,987-1,0,"27,500",,28260,원당동,사용
청라롯데캐슬,2013,24.11~26.11,갱신,14,10,2024,"13,000",127.12,15,159-1,160,"13,000",150,28260,청라동, 
대우푸르지오,2013,24.10~26.10,갱신,4,10,2024,"57,000",120.315,16,150-1,0,"52,500",,28260,청라동, 
당하풍림아이원1차,2004,24.12~26.12,신규,12,10,2024,"26,000",84.8441,1,1099-3,0,,,28260,당하동, 
검단우림필유,2007,24.11~26.11,신규,11,10,2024,"2,000",84.9487,11,999-8,115,,,28260,마전동, 
루원시티프라디움,2018,24.12~26.12,갱신,13,10,2024,"31,400",84.9917,19,610-1,0,"30,000",,28260,가정동,사용
삼보해피하임1단지(불로지구34BL1L),2007,24.11~26.11,신규,10,10,2024,"21,000",84.9911,5,792-1,0,,,28260,불로동, 
검단신도시모아미래도엘리트파크,2022,24.11~26.11,갱신,12,10,2024,"26,900",84.6561,9,1318-8,0,"26,000","26,000",28260,당하동, 
호반써밋1차,2021,24.11~26.11,신규,13,10,2024,"37,500",72.2112,19,1022,0,,,28260,원당동, 
청라골드클래스커낼웨이,2016,24.11~26.11,신규,12,10,2024,"38,000",82.9214,13,165-7,0,,,28260,청라동, 
검단신도시파라곤보타닉파크,2022,25.03~27.03,신규,9,10,2024,"30,000",84.9947,22,1020-1,0,,,28260,원당동, 
검단2차아이파크,2010,24.11~26.11,신규,9,10,2024,"35,000",131.8639,5,999-1,0,,,28260,마전동, 
동아,1999,24.11~26.11,신규,13,10,2024,"20,000",59.98,7,1003-1,0,,,28260,마전동, 
검단신도시로제비앙라포레,2022,24.10~26.10,갱신,14,10,2024,"26,250",84.4159,5,987,0,"25,000",,28260,원당동,사용
검단신안인스빌어반퍼스트,2022,24.12~26.12,갱신,12,10,2024,"26,250",84.7322,21,1314,0,"25,000",,28260,당하동,사용
은혜,1991,24.10~25.10,신규,5,10,2024,500,48.87,6,917-2,45,,,28260,마전동, 
청라더샵레이크파크,2013,24.12~26.12,신규,14,10,2024,"53,000",106.893,50,154-1,0,,,28260,청라동, 
청라디이스트,2012,24.11~26.11,신규,9,10,2024,"35,000",114.53,3,102-10,0,,,28260,청라동, 
검단신도시대방디에트르리버파크,2022,24.11~26.11,갱신,12,10,2024,"15,750",59.9368,5,1084-1,0,"15,000",,28260,원당동,사용
우성,1997,24.11~26.11,신규,9,10,2024,"10,000",59.929,6,729-1,15,,,28260,연희동, 
당하풍림아이원1차,2004,24.11~26.10,갱신,10,10,2024,"21,000",84.8441,3,1099-3,0,"20,000",,28260,당하동,사용
금호어울림,2007,24.11~26.11,신규,13,10,2024,"28,000",84.8003,26,532,0,,,28260,석남동, 
검단신도시대성베르힐라프리미어,2022,24.12~26.12,갱신,9,10,2024,"26,000",110.3995,2,1316-2,0,"25,000",,28260,당하동,사용
루원시티 대성베르힐,2017,24.12~26.12,신규,5,10,2024,"39,000",84.9778,8,304-1,0,,,28260,신현동, 
북청라하우스토리,2022,24.12~26.12,신규,7,10,2024,"30,000",59.8661,12,1032,0,,,28260,경서동, 
루원e-편한세상하늘채아파트,2010,24.12~26.12,신규,9,10,2024,"5,000",84.857,10,302-1,120,,,28260,신현동, 
검단신도시디에트르더힐,2022,24.11~26.11,갱신,13,10,2024,"27,000",75.8458,5,987-1,0,"26,000",,28260,원당동,사용
청라29블럭호반베르디움,2012,24.11~26.11,갱신,12,10,2024,"35,700",84.9934,15,173-1,0,"34,000",,28260,청라동,사용
검단신도시예미지트리플에듀,2022,24.11~26.11,갱신,12,10,2024,"31,500",102.8576,10,1014,0,"30,000",,28260,원당동,사용
검단신도시로제비앙라포레,2022,24.10~26.10,갱신,4,10,2024,"20,000",84.4159,12,987,0,"20,000",,28260,원당동,사용
진주3,1989,24.11~26.11,신규,9,10,2024,"2,000",59.36,6,30-86,60,,,28260,가좌동, 
신명스카이뷰1,2003,24.11~26.11,신규,3,10,2024,"33,000",84.966,12,629-1,0,,,28260,검암동, 
검단신도시예미지트리플에듀,2022,24.12~26.12,갱신,12,10,2024,"3,000",102.8576,5,1014,158,"3,000",150,28260,원당동,사용
검단신도시대방디에트르리버파크,2022,24.12~26.12,신규,2,10,2024,"32,000",59.9971,5,1084-1,0,,,28260,원당동, 
청라엘에이치,2011,24.12~26.12,신규,7,10,2024,"30,000",74.7,1,184-1,0,,,28260,청라동, 
청라국제금융단지한양수자인레이크블루,2019,24.11~26.11,갱신,12,10,2024,"35,175",84.3477,23,85-1,0,"33,500",,28260,청라동,사용
청라센트럴에일린의뜰,2018,24.10~26.01,갱신,1,10,2024,"36,000",84.9834,11,156-1,0,"30,000",,28260,청라동, 
당하KCC스위첸,2005,24.10~26.10,갱신,9,10,2024,"3,000",73.34,9,1113-1,90,"3,000",90,28260,당하동,사용
검단신도시디에트르더힐,2022,24.10~26.10,갱신,12,10,2024,"28,300",84.6755,8,987-1,0,"27,000",,28260,원당동,사용
검단신안인스빌어반퍼스트,2022,24.11~26.11,갱신,11,10,2024,"23,100",84.7322,18,1314,0,"22,000",,28260,당하동,사용
검단신도시디에트르더힐,2022,24.11~26.11,갱신,7,10,2024,"32,550",109.427,11,987-1,0,"31,000",,28260,원당동,사용
파라곤센트럴파크,2022,24.10~26.10,신규,5,10,2024,"5,000",84.9595,17,1276-2,160,,,28260,당하동, 
아인,2004,24.10~26.10,신규,8,10,2024,"14,000",77.22,7,496-32,0,,,28260,석남동, 
포레나루원시티,2022,24.12~26.12,신규,9,10,2024,"31,000",59.8134,14,가-,0,,,28260,가정동, 
루원제일풍경채,2018,24.11~26.11,갱신,11,10,2024,"30,000",84.2814,17,603-1,0,"29,000",,28260,가정동,사용
검단신도시로제비앙라포레,2022,24.10~26.10,갱신,3,10,2024,"26,000",79.3587,13,987,0,"24,000",,28260,원당동, 
청라센트럴에일린의뜰,2018,24.11~26.01,갱신,1,10,2024,"36,000",84.9834,11,156-1,0,"30,000",,28260,청라동, 
당하KCC스위첸,2005,24.12~26.12,신규,8,10,2024,"3,000",84.997,17,1113-1,100,,,28260,당하동, 
검단 양우내안애 퍼스트힐,2022,24.11~26.11,신규,3,10,2024,"26,700",84.9398,4,1131-1,0,,,28260,마전동, 
검단신도시대방디에트르리버파크,2022,24.11~26.11,신규,9,10,2024,"32,000",59.9834,25,1084-1,0,,,28260,원당동, 
검단1차대주피오레,2007,24.11~26.11,신규,6,10,2024,"27,000",84.9734,5,1029-2,0,,,28260,마전동, 
검단자이2단지,2010,24.10~26.10,신규,7,10,2024,"2,000",84.743,13,696-1,110,,,28260,왕길동, 
청라웰카운티1차,2010,24.10~26.10,신규,9,10,2024,"34,000",84.4963,10,130-2,0,,,28260,청라동, 
청라29블럭호반베르디움,2012,24.10~26.10,갱신,9,10,2024,"34,000",84.9934,19,173-1,0,"31,500",,28260,청라동, 
삼보해피하임1단지(불로지구34BL1L),2007,24.11~26.11,신규,8,10,2024,"5,000",84.9911,3,792-1,80,,,28260,불로동, 
가정엘에이치3단지(국민임대),2012,24.08~26.10,갱신,11,10,2024,"8,974",59.81,7,604-1,18,"4,974",41,28260,가정동, 
인천검단엘에이치36단지,2023,24.08~26.10,갱신,11,10,2024,"3,109",29.09,10,1327-1,7,"1,409",17,28260,당하동, 
루원e-편한세상하늘채아파트,2010,24.10~26.10,갱신,7,10,2024,"25,000",84.875,21,302-1,0,"25,000",,28260,신현동,사용
대주파크빌,2006,24.07~26.07,갱신,9,10,2024,"3,000",84.8291,5,1098-1,95,"3,000",90,28260,당하동,사용
진주2,1984,24.12~26.12,신규,9,10,2024,"17,000",58.98,14,30-2,0,,,28260,가좌동, 
우미린더헤리티지,2022,24.11~26.11,갱신,11,10,2024,"22,500",59.9034,12,1065-2,0,"21,500",,28260,원당동,사용
한샘,1983,24.11~26.11,신규,4,10,2024,"10,000",52.56,5,261-2,0,,,28260,가좌동, 
루원e-편한세상하늘채아파트,2010,24.10~26.10,갱신,9,10,2024,"33,000",84.857,6,302-1,0,"32,000",,28260,신현동, 
검단신도시파라곤보타닉파크,2022,24.11~26.11,갱신,10,10,2024,"27,000",84.9947,5,1020-1,0,"27,000",,28260,원당동,사용
한신휴플러스,2007,24.11~26.11,신규,11,10,2024,"27,000",59.99,6,7,0,,,28260,가좌동, 
우미린더헤리티지,2022,24.12~26.12,신규,9,10,2024,"30,000",59.9034,11,1065-2,0,,,28260,원당동, 
검단신도시모아미래도엘리트파크,2022,24.11~26.11,신규,10,10,2024,"37,000",84.6561,12,1318-8,0,,,28260,당하동, 
원당LG자이(원당지구69BL1L),2004,24.12~26.12,신규,9,10,2024,"5,000",108.1492,5,823-1,120,,,28260,원당동, 
검단신도시디에트르더힐,2022,24.10~26.10,갱신,9,10,2024,"28,000",76.1198,1,987-1,0,"25,500",,28260,원당동, 
검단신도시모아미래도엘리트파크,2022,25.02~27.02,갱신,10,10,2024,"3,000",84.6561,14,1318-8,110,"3,000",110,28260,당하동,사용
청라한라비발디,2011,24.10~26.10,신규,9,10,2024,"5,000",113.6697,3,107-1,170,,,28260,청라동, 
월드,1998,24.09~26.09,갱신,3,10,2024,"18,000",84.93,10,308,0,"21,000",,28260,불로동,사용
청라엘에이치,2011,24.11~26.10,갱신,10,10,2024,"3,682",46.64,2,184-1,31,"2,928",24,28260,청라동, 
검단신도시예미지트리플에듀,2022,24.10~26.10,갱신,8,10,2024,"27,800",84.5075,7,1014,0,"26,500",,28260,원당동,사용
진주3,1989,24.12~26.12,신규,10,10,2024,"15,000",59.36,1,30-86,0,,,28260,가좌동, 
검단신도시디에트르더힐,2022,24.11~26.11,갱신,1,10,2024,"29,400",84.6755,15,987-1,0,"28,000",,28260,원당동,사용
청라29블럭호반베르디움,2012,24.11~26.11,갱신,9,10,2024,"10,000",84.9289,3,173-1,130,"7,000",130,28260,청라동, 
동남디아망,2006,24.11~26.11,신규,7,10,2024,"24,000",84.9651,3,633-2,0,,,28260,왕길동, 
검단신도시디에트르더힐,2022,24.12~26.12,신규,9,10,2024,"35,500",75.8458,9,987-1,0,,,28260,원당동, 
우미린더시그니처,2022,24.11~26.11,신규,4,10,2024,"37,000",74.3179,8,1022-1,0,,,28260,원당동, 
루원시티센트럴타운,2017,25.02~27.02,신규,7,10,2024,"30,000",59.96,7,306-1,0,,,28260,신현동, 
검단신도시푸르지오더베뉴,2021,24.11~26.11,신규,1,10,2024,"43,000",84.98,19,1018,0,,,28260,원당동, 
검단신도시예미지트리플에듀,2022,24.12~26.12,갱신,10,10,2024,"27,000",84.9227,13,1014,0,"26,000",,28260,원당동,사용
검단신도시예미지트리플에듀,2022,24.12~26.12,갱신,10,10,2024,"30,450",102.8576,10,1014,0,"29,000",,28260,원당동,사용
검단신도시예미지트리플에듀,2022,24.11~26.11,신규,8,10,2024,"37,000",76.357,2,1014,0,,,28260,원당동, 
루원e-편한세상하늘채아파트,2010,24.12~26.12,신규,9,10,2024,"10,000",114.948,26,302-1,140,,,28260,신현동, 
루원e-편한세상하늘채아파트,2010,24.10~26.10,신규,10,10,2024,"33,000",59.999,4,302-1,0,,,28260,신현동, 
대림e편한세상(원당지구78BL1L),2004,24.11~26.11,신규,9,10,2024,"3,000",59.977,4,852-1,85,,,28260,원당동, 
인천검단엘에이치36단지,2023,24.08~26.10,갱신,10,10,2024,"6,825",46.2,9,1327-1,13,"3,925",30,28260,당하동, 
한국,1992,24.11~26.11,신규,8,10,2024,"25,000",152.99,6,567,0,,,28260,가정동, 
청라엘에이치,2011,24.12~26.11,갱신,10,10,2024,"9,190",59.95,2,184-1,19,"4,571",39,28260,청라동, 
광명,1997,25.01~27.01,갱신,4,10,2024,"20,000",59.88,17,336-1,0,"20,000",,28260,심곡동,사용
효성,1991,24.11~26.11,신규,9,10,2024,"15,000",70.82,6,151-3,0,,,28260,신현동, 
원당풍림아이원,2004,24.12~26.12,갱신,9,10,2024,"19,900",59.832,16,1031,0,"19,000",,28260,당하동,사용
검단신안인스빌어반퍼스트,2022,24.11~26.11,신규,10,10,2024,"34,000",84.7322,7,1314,0,,,28260,당하동, 
당하KCC스위첸,2005,24.11~26.11,신규,9,10,2024,"27,000",73.34,11,1113-1,0,,,28260,당하동, 
검단신도시모아미래도엘리트파크,2022,24.10~26.10,갱신,9,10,2024,"26,250",84.6561,4,1318-8,0,"25,000",,28260,당하동,사용
원당풍림아이원,2004,24.12~26.12,신규,3,10,2024,"24,000",74.0892,14,1031,0,,,28260,당하동, 
포레나루원시티,2022,24.11~26.11,신규,9,10,2024,"40,000",84.5743,10,가-,0,,,28260,가정동, 
대우푸르지오,2013,24.12~26.12,신규,5,10,2024,"47,000",94.741,7,150-1,0,,,28260,청라동, 
검단힐스테이트3차2단지,2010,24.12~26.12,신규,9,10,2024,"28,000",104.7238,5,1721-1,0,,,28260,오류동, 
백두,1995,24.10~26.10,신규,7,10,2024,"2,000",59.76,9,776-1,80,,,28260,불로동, 
원당LG자이(원당지구69BL1L),2004,24.11~26.11,신규,8,10,2024,"26,000",84.9511,5,823-1,0,,,28260,원당동, 
청라국제금융단지한양수자인레이크블루,2019,24.12~26.12,신규,9,10,2024,"30,000",84.3477,17,85-1,0,,,28260,청라동, 
검단신안인스빌어반퍼스트,2022,24.11~26.11,갱신,9,10,2024,"26,000",84.7322,15,1314,0,"25,000",,28260,당하동,사용
가재울역트루엘에코시티,2024,24.10~26.10,신규,8,10,2024,"10,000",69.99,8,627,0,,,28260,가좌동, 
청라한화꿈에그린,2012,24.10~26.10,갱신,9,10,2024,"40,000",100.7927,20,139-1,0,"40,000",,28260,청라동,사용
신안실크벨리,2004,24.11~26.11,신규,8,10,2024,"22,000",59.9639,1,1027-15,0,,,28260,당하동, 
청라국제업무단지센텀대광로제비앙,2018,25.01~27.01,신규,8,10,2024,"35,000",82.9117,3,83-1,0,,,28260,청라동, 
검단신도시예미지트리플에듀,2022,24.11~26.11,신규,5,10,2024,"38,500",84.9227,20,1014,0,,,28260,원당동, 
파라곤센트럴파크,2022,24.11~26.11,신규,3,10,2024,"39,000",84.986,15,1276-2,0,,,28260,당하동, 
청라29블럭호반베르디움,2012,24.12~26.12,갱신,9,10,2024,"32,000",84.9382,3,173-1,0,"20,000",,28260,청라동, 
